E11-XIN20030110.0005-1 0.437121283116
E11-XIN20030128.0160-1 0.408248290464
E14-XIN20030108.0124-1 0.506664148639
E14-XIN20030128.0160-1 0.36514837167
E15-AFC20030107.0003-1 0.0
E15-XIN20030128.0160-1 0.408248290464
E09-XIN20030110.0005-1 0.487950036474
E11-AFC20030102.0038-1 0.690065559342
E11-AFC20030110.0014-1 0.218217890236
E11-XIN20030108.0124-1 0.0
E11-XIN20030110.0170-1 0.218217890236
E14-XIN20030110.0005-1 0.487950036474
E15-XIN20030121.0010-6 0.218217890236
E12-AFC20030215.0016-10 0.597614304667
E09-XIN20030121.0010-6 0.0
E11-AFC20030208.0077-1 0.0
E11-AFC20030218.0003-1 0.298807152334
E11-XIN20030111.0054-9 0.0
E12-AFC20030102.0038-1 0.327326835354
E12-XIN20030211.0146-4 0.416286528972
E14-AFC20030228.0014-6 0.0
E14-XIN20030121.0010-1 0.5
E14-XIN20030211.0146-4 0.232711244225
E15-XIN20030122.0195-1 0.303265329856
E12-AFC20030228.0014-12 0.790569415042
E09-AFC20030121.0005-1 0.266912467639
E09-XIN20030215.0094-1 0.258317860222
E11-XIN20030104.0061-1 0.211012833409
E14-XIN20030204.0083-4 0.365316621329
E15-AFC20030208.0047-1 0.408248290464
